"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-03","0.15",",,0,2400","0.0",",,0","0.0",",,0",,,"31",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-04","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"48",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-05","0.37",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-06","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"38",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-08","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"30",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-09","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"48",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-10","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-11","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"32",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-12","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"27",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-13","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"34",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-14","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-15","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-16","0.09",",,0,2400","0.0",",,0","0.0",",,0",,,"35",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-17","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"28",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"25",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-19","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-20","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"34",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-21","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"27",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-22","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"26",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-23","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"17",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-24","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"26",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-25","0.32",",,0,2400","0.0",",,0","0.0",",,0",,,"30",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-26","0.00","T,,Z,2400","0.0",",,0","0.0",",,0",,,"22",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-27","0.48",",,0,2400","0.0",",,0","0.0",",,0",,,"39",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-28","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"34",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-29","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"32",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"28",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-10-31","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"27",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-01","1.85",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-02","0.41",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-03","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"37",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-04","0.47",",,0,2400","0.0","T,,0","0.0",",,0",,,"35",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-05","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"33",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-06","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"30",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-08","0.05",",,0,2400","0.0",",,0","0.0",",,0",,,"43",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-09","0.87",",,0,2400","0.0",",,0","0.0",",,0",,,"43",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-10","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-11","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"32",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-12","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"22",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-13","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"24",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-14","0.50",",,0,2400","6.8",",,0","0.0","T,,0",,,"24",",,0","0.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-15","0.01",",,0,2400","0.1",",,0","7.0",",,0",,,"30",",,0","0.8",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-16","0.12",",,0,2400","1.5",",,0","8.0",",,0",,,"21",",,0","0.8",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-17","0.00",",,0,2400","0.0",",,0","6.0",",,0",,,"13",",,0","0.6",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-18","0.00",",,0,2400","0.0",",,0","5.0",",,0",,,"24",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-19","0.00",",,0,2400","0.0",",,0","3.0",",,Z",,,"19",",,0","0.6",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-20","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"17",",,0","0.6",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-21","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"19",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-22","0.65",",,0,2400","2.5",",,0","3.0",",,0",,,"31",",,0","0.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-23","0.03",",,0,2400","0.5",",,0","4.0",",,0",,,"25",",,0","0.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-24","0.00","T,,0,2400","0.0","T,,0","4.0",",,0",,,"21",",,0","0.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-25","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"16",",,0","0.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-26","0.11",",,0,2400","0.0",",,Z","3.0",",,0",,,"27",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-27","0.02",",,0,2400","0.0",",,0","1.0",",,0",,,"22",",,0","0.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-28","0.06",",,0,2400","1.0",",,0","1.0",",,0",,,"21",",,0","0.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-29","0.00",",,0,2400","0.0",",,0","2.0",",,0",,,"18",",,0","0.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-11-30","0.48",",,0,2400","0.0","T,,0","2.0",",,0",,,"14",",,0","0.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-01","0.23",",,0,2400","1.5",",,0","2.0",",,0",,,"26",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-02","0.00","T,,Z,2400","0.0","T,,Z","3.0",",,0",,,"24",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-03","0.00",",,0,2400","0.0",",,0","2.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-04","0.04",",,0,2400","0.0",",,0","1.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-05","0.00","T,,0,2400","0.0",",,0","1.0",",,0",,,"27",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-06","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"24",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-07","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"31",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-08","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"20",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-09","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"13",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-10","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"14",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-11","0.00",",,0,2400","0.0",",,Z","0.0",",,Z",,,"13",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-12","0.00","T,,0,2400","0.2",",,0","0.0",",,Z",,,"12",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-13","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"27",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-14","0.01",",,0,2400","0.1",",,0","0.0",",,Z",,,"14",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-15","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"10",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-16","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"7",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-17","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"13",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-18","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"15",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-19","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"22",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-20","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"22",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-21","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"13",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-22","0.00",",,0,2400","0.0",",,0","0.0",",,Z",,,"8",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-23","0.90",",,0,2400","14.0",",,0","5.0",",,0",,,"20",",,0","0.7",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-24","0.00",",,0,2400","0.0",",,0","11.0",",,0",,,"22",",,0","1.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-25","0.57",",,0,2400","0.5",",,0","10.0",",,0",,,"23",",,0","1.6",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-26","0.00",",,Z,2400","0.0",",,0","8.0",",,0",,,"31",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-27","0.00",",,0,2400","0.0",",,0","6.0",",,0",,,"29",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-28","0.00",",,0,2400","0.0",",,0","6.0",",,0",,,"5",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-29","0.04",",,0,2400","0.3",",,0","6.0",",,0",,,"-1",",,0","0.9",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-30","0.16",",,0,2400","0.7",",,0","6.0",",,0",,,"29",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1997-12-31","0.00","T,,0,2400","0.0","T,,0","5.0",",,0",,,"3",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-01","0.00","T,,0,2400","0.1",",,0","5.0",",,0",,,"-4",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-02","0.00",",,0,2400","0.0",",,0","5.0",",,0",,,"25",",,0","1.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-03","0.00","T,,0,2400","0.0",",,0","4.0",",,0",,,"27",",,0","0.9",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-04","0.06",",,0,2400","0.6",",,0","2.0",",,0",,,"31",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-05","0.00",",,0,2400","0.0",",,0","2.0",",,0",,,"31",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-06","0.07",",,0,2400","0.0",",,0","1.0",",,0",,,"34",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-07","0.38",",,0,2400","0.0",",,0","0.0","T,,0",,,"32",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-08","1.01",",,0,2400","0.0",",,0","0.0","T,,0",,,"33",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-09","0.09",",,0,2400","0.0",",,Z","0.0","T,,0",,,"30",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-10","0.00",",,0,2400","0.0",",,0","0.0","T,,0",,,"25",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-11","0.00",",,0,2400","0.0",",,0","0.0","T,,0",,,"23",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-12","0.00","T,,0,2400","0.0","T,,0","0.0","T,,0",,,"15",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-13","0.11",",,0,2400","0.0","T,,0","0.0","T,,0",,,"22",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-14","0.00",",,Z,2400","0.0",",,Z","0.0","T,,0",,,"10",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-15","0.17",",,0,2400","2.4",",,0","0.0","T,,0",,,"11",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-16","0.17",",,0,2400","3.5",",,0","5.0",",,0",,,"22",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-17","0.00",",,0,2400","0.0",",,0","6.0",",,0",,,"16",",,0","0.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-18","0.10",",,0,2400","1.4",",,0","5.0",",,0",,,"22",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-19","0.00","T,,0,2400","0.0","T,,0","6.0",",,0",,,"22",",,0","0.6",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-20","0.06",",,0,2400","1.0",",,0","6.0",",,0",,,"30",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-21","0.00",",,0,2400","0.0",",,0","6.0",",,0",,,"24",",,0","0.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-22","0.00",",,0,2400","0.0",",,0","5.0",",,0",,,"3",",,0","0.7",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-23","0.81",",,0,2400","6.6",",,0","5.0",",,0",,,"1",",,0","0.7",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-24","0.52",",,0,2400","0.0","T,,0","10.0",",,0",,,"25",",,0","2.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-25","0.00","T,,0,2400","0.0","T,,0","9.0",",,0",,,"18",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-26","0.00",",,0,2400","0.0",",,0","9.0",",,0",,,"4",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-27","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"-5",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-28","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"22",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-29","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"26",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-30","0.07",",,0,2400","0.7",",,0","9.0",",,Z",,,"24",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-01-31","0.00",",,0,2400","0.0",",,0","9.0",",,0",,,"21",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-01","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"12",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-02","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"12",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-03","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"25",",,0","1.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-04","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"20",",,0","1.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-05","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"27",",,0","1.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-06","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"17",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-07","0.00",",,0,2400","0.0",",,0","8.0",",,0",,,"7",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-08","0.00",",,0,2400","0.0",",,0","7.0",",,0",,,"8",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-09","0.00",",,0,2400","0.0",",,0","7.0",",,0",,,"6",",,0","1.3",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-10","0.00",",,0,2400","0.0",",,0","7.0",",,0",,,"14",",,0","1.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-11","0.00","T,,0,2400","0.0",",,0","7.0",",,0",,,"21",",,0","1.2",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-12","0.44",",,0,2400","0.0",",,0","6.0",",,0",,,"36",",,0","1.1",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-13","0.00",",,0,2400","0.0",",,0","4.0",",,0",,,"18",",,0","0.8",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-14","0.00",",,0,2400","0.0",",,0","4.0",",,0",,,"7",",,0","0.8",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-15","0.00",",,0,2400","0.0",",,0","4.0",",,0",,,"4",",,0","0.8",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-16","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"2",",,0","0.7",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-17","0.10",",,0,2400","1.0",",,0","3.0",",,0",,,"20",",,0","0.7",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-18","1.04",",,0,2400","0.9",",,0","5.0",",,0",,,"32",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-19","0.26",",,0,2400","0.0",",,0","4.0",",,0",,,"34",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-20","0.00","T,,0,2400","0.0",",,0","4.0",",,0",,,"34",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-21","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"35",",,0","1.5",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-22","0.00",",,0,2400","0.0",",,0","3.0",",,0",,,"25",",,0","1.4",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-23","0.00",",,0,2400","0.0",",,0","1.0",",,0",,,"21",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-24","0.72",",,0,2400","0.5",",,Z","0.0","T,,0",,,"32",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-25","0.29",",,0,2400","1.1",",,0","0.0","T,,0",,,"34",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-26","0.00",",,0,2400","0.0",",,0","0.0","T,,0",,,"36",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-27","0.00",",,0,2400","0.0",",,0","0.0","T,,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-02-28","0.00","T,,0,2400","0.0",",,0","0.0","T,,0",,,"26",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-01","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"36",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-02","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-03","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"29",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-04","0.05",",,0,2400","0.0","T,,0","0.0",",,0",,,"26",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-05","0.09",",,0,2400","1.0",",,0","0.0","T,,0",,,"28",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-06","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"25",",,0","0.0",",,0"
"USW00014745","CONCORD ASOS, NH US","43.2049","-71.50274","104.5","1998-03-07","0.02",",,0,2400","0.0","T,,0","0.0",",,0",,,"28",",,0","0.0",",,0"
